./data/csv/KB/|134217728|16777216|107.51357579231262
./data/csv/KB/|268435456|16777216|91.79841089248657
./data/csv/KB/|528435456|16777216|80.03134226799011
./data/csv/KB/|1048435456|16777216|73.96103191375732
./data/csv/1MB/|134217728|16777216|291.4121220111847
./data/csv/1MB/|268435456|16777216|265.69701290130615
./data/csv/1MB/|528435456|16777216|244.4972140789032
./data/csv/1MB/|1048435456|16777216|251.39669108390808
./data/csv/11MB/|134217728|16777216|477.3746910095215
./data/csv/11MB/|268435456|16777216|494.65087509155273
./data/csv/11MB/|528435456|16777216|470.8654329776764
./data/csv/11MB/|1048435456|16777216|491.8906168937683
./data/csv/KB/|134217728|33554432|144.45911598205566
./data/csv/KB/|268435456|33554432|109.05298089981079
./data/csv/KB/|528435456|33554432|92.0357460975647
./data/csv/KB/|1048435456|33554432|84.34471011161804
./data/csv/1MB/|134217728|33554432|321.8040111064911
./data/csv/1MB/|268435456|33554432|313.9783191680908
./data/csv/1MB/|528435456|33554432|274.18118810653687
./data/csv/1MB/|1048435456|33554432|252.21276116371155
./data/csv/11MB/|134217728|33554432|552.0167841911316
./data/csv/11MB/|268435456|33554432|520.4037239551544
./data/csv/11MB/|528435456|33554432|518.2462379932404
./data/csv/11MB/|1048435456|33554432|527.019642829895
./data/csv/KB/|134217728|67108864|213.07893419265747
./data/csv/KB/|268435456|67108864|139.27681493759155
./data/csv/KB/|528435456|67108864|99.95982217788696
./data/csv/KB/|1048435456|67108864|89.41818714141846
./data/csv/1MB/|134217728|67108864|352.9693412780762
./data/csv/1MB/|268435456|67108864|312.97286772727966
./data/csv/1MB/|528435456|67108864|275.2468271255493
./data/csv/1MB/|1048435456|67108864|248.89426493644714
./data/csv/11MB/|134217728|67108864|503.72276997566223
./data/csv/11MB/|268435456|67108864|487.0727319717407
./data/csv/11MB/|528435456|67108864|471.18807077407837
./data/csv/11MB/|1048435456|67108864|493.380450963974
./data/csv/KB/|134217728|134217728|336.0914030075073
./data/csv/KB/|268435456|134217728|198.35735297203064
./data/csv/KB/|528435456|134217728|127.89544773101807
./data/csv/KB/|1048435456|134217728|96.80837416648865
./data/csv/1MB/|134217728|134217728|446.9357240200043
./data/csv/1MB/|268435456|134217728|328.0890738964081
./data/csv/1MB/|528435456|134217728|279.11064982414246
./data/csv/1MB/|1048435456|134217728|276.69134306907654
./data/csv/11MB/|134217728|134217728|568.2760047912598
./data/csv/11MB/|268435456|134217728|441.2234089374542
./data/csv/11MB/|528435456|134217728|439.9712929725647
./data/csv/11MB/|1048435456|134217728|433.6922709941864
./data/csv/KB/|134217728|268435456|333.15373611450195
./data/csv/KB/|268435456|268435456|342.5045599937439
./data/csv/KB/|528435456|268435456|199.11452913284302
./data/csv/KB/|1048435456|268435456|129.83467435836792
./data/csv/1MB/|134217728|268435456|444.98267793655396
./data/csv/1MB/|268435456|268435456|440.4849920272827
./data/csv/1MB/|528435456|268435456|336.25275111198425
./data/csv/1MB/|1048435456|268435456|292.2994029521942
./data/csv/11MB/|134217728|268435456|614.6012320518494
./data/csv/11MB/|268435456|268435456|654.1515510082245
./data/csv/11MB/|528435456|268435456|502.3236129283905
./data/csv/11MB/|1048435456|268435456|433.3350501060486
